Time,Sequence,Ownship_ID,Target_ID,Mode,UF,Range,Azimuth,Elevation
26000,26000,TARGET_1,TARGET_4,MODE_S,UF11,125.44647091871497,125.62119523717418,0.0
26001,26001,TARGET_1,TARGET_4,MODE_S,UF11,125.47373263356755,125.61002968958678,0.0
26002,26002,TARGET_1,TARGET_4,MODE_S,UF11,125.50091780018985,125.59889556857209,0.0
26003,26003,TARGET_1,TARGET_4,MODE_S,UF11,125.52827034911294,125.58771314585732,0.0
26004,26004,TARGET_1,TARGET_4,MODE_S,UF11,125.55546500973188,125.57658869441222,0.0
26005,26005,TARGET_1,TARGET_4,MODE_S,UF11,125.5827457465793,125.56544252496586,0.0
26006,26006,TARGET_1,TARGET_4,MODE_S,UF11,125.60994987754752,125.5543277209178,0.0
26007,26007,TARGET_1,TARGET_4,MODE_S,UF11,125.63790278769383,125.54353577856216,0.0
26008,26008,TARGET_1,TARGET_4,MODE_S,UF11,125.66453506920715,125.53205955686093,0.0
26009,26009,TARGET_1,TARGET_4,MODE_S,UF11,125.69183477855675,125.52093272860223,0.0
26010,26010,TARGET_1,TARGET_4,MODE_S,UF11,125.71972007111692,125.51018171456975,0.0
26011,26011,TARGET_1,TARGET_4,MODE_S,UF11,125.74644840885169,125.4986935680702,0.0
26012,26012,TARGET_1,TARGET_4,MODE_S,UF11,125.77368089950296,125.48760767686667,0.0
26013,26013,TARGET_1,TARGET_4,MODE_S,UF11,125.80157990363242,125.47687104667479,0.0
26014,26014,TARGET_1,TARGET_4,MODE_S,UF11,125.82890310421531,125.4657683168841,0.0
26015,26015,TARGET_1,TARGET_4,MODE_S,UF11,125.8556509716191,125.4542995731923,0.0
26016,26016,TARGET_1,TARGET_4,MODE_S,UF11,125.88348220223335,125.44360371271432,0.0
26017,26017,TARGET_1,TARGET_4,MODE_S,UF11,125.91081955098218,125.4325154266632,0.0
26018,26018,TARGET_1,TARGET_4,MODE_S,UF11,125.93758202998823,125.42106120801955,0.0
26019,26019,TARGET_1,TARGET_4,MODE_S,UF11,125.96550838638326,125.41035329508063,0.0
26020,26020,TARGET_1,TARGET_4,MODE_S,UF11,125.99277835340408,125.39930578754254,0.0
26021,26021,TARGET_1,TARGET_4,MODE_S,UF11,126.02013452718573,125.38823673188107,0.0
26022,26022,TARGET_1,TARGET_4,MODE_S,UF11,126.04749540236807,125.37717248128199,0.0
26023,26023,TARGET_1,TARGET_4,MODE_S,UF11,126.07486097589002,125.36611303344169,0.0
26024,26024,TARGET_1,TARGET_4,MODE_S,UF11,126.10214968651404,125.35508467722127,0.0
26025,26025,TARGET_1,TARGET_4,MODE_S,UF11,126.13010312371907,125.344405351423,0.0
26026,26026,TARGET_1,TARGET_4,MODE_S,UF11,126.15690427542998,125.33298974891463,0.0
26027,26027,TARGET_1,TARGET_4,MODE_S,UF11,126.18428860060195,125.32194947624785,0.0
26028,26028,TARGET_1,TARGET_4,MODE_S,UF11,126.2121740221996,125.31131068163275,0.0
26029,26029,TARGET_1,TARGET_4,MODE_S,UF11,126.23898968325918,125.29990952939062,0.0
26030,26030,TARGET_1,TARGET_4,MODE_S,UF11,126.26638803739495,125.28888361077607,0.0
26031,26031,TARGET_1,TARGET_4,MODE_S,UF11,126.29436861036206,125.27823283372277,0.0
26032,26032,TARGET_1,TARGET_4,MODE_S,UF11,126.32169450557566,125.26724264027011,0.0
26033,26033,TARGET_1,TARGET_4,MODE_S,UF11,126.34852947304137,125.25586072773726,0.0
26034,26034,TARGET_1,TARGET_4,MODE_S,UF11,126.37652356810578,125.24522418722576,0.0
26035,26035,TARGET_1,TARGET_4,MODE_S,UF11,126.40394509365598,125.23422212457046,0.0
26036,26036,TARGET_1,TARGET_4,MODE_S,UF11,126.4307128256817,125.2228807652732,0.0
26037,26037,TARGET_1,TARGET_4,MODE_S,UF11,126.4587204159919,125.21225844035035,0.0
26038,26038,TARGET_1,TARGET_4,MODE_S,UF11,126.48615589782939,125.20127067659458,0.0
26039,26039,TARGET_1,TARGET_4,MODE_S,UF11,126.51359602939914,125.19028767881102,0.0
26040,26040,TARGET_1,TARGET_4,MODE_S,UF11,126.54104080767635,125.17930944470609,0.0
26041,26041,TARGET_1,TARGET_4,MODE_S,UF11,126.56840848331781,125.1683620458389,0.0
26042,26042,TARGET_1,TARGET_4,MODE_S,UF11,126.59652011903803,125.15773728050506,0.0
26043,26043,TARGET_1,TARGET_4,MODE_S,UF11,126.62332122417256,125.14642934991922,0.0
26044,26044,TARGET_1,TARGET_4,MODE_S,UF11,126.6507845480635,125.13547013488028,0.0
26045,26045,TARGET_1,TARGET_4,MODE_S,UF11,126.67874607150961,125.12491162615854,0.0
26046,26046,TARGET_1,TARGET_4,MODE_S,UF11,126.70630028929102,125.11393585969229,0.0
26047,26047,TARGET_1,TARGET_4,MODE_S,UF11,126.73312048509659,125.1026469915206,0.0
26048,26048,TARGET_1,TARGET_4,MODE_S,UF11,126.76117719589861,125.09207659847924,0.0
26049,26049,TARGET_1,TARGET_4,MODE_S,UF11,126.78866348065193,125.08114107838614,0.0
26050,26050,TARGET_1,TARGET_4,MODE_S,UF11,126.81557980488832,125.06984052075283,0.0
26051,26051,TARGET_1,TARGET_4,MODE_S,UF11,126.8435680412689,125.05931020513702,0.0
26052,26052,TARGET_1,TARGET_4,MODE_S,UF11,126.87106815598264,125.04838888777316,0.0
26053,26053,TARGET_1,TARGET_4,MODE_S,UF11,126.8985728783425,125.03747230431047,0.0
26054,26054,TARGET_1,TARGET_4,MODE_S,UF11,126.92608220535284,125.02656045246357,0.0
26055,26055,TARGET_1,TARGET_4,MODE_S,UF11,126.95351423450238,125.01567922630117,0.0
26056,26056,TARGET_1,TARGET_4,MODE_S,UF11,126.9810327509192,125.00477681818877,0.0
26057,26057,TARGET_1,TARGET_4,MODE_S,UF11,127.00855586302049,124.99387913484702,0.0
26058,26058,TARGET_1,TARGET_4,MODE_S,UF11,127.03608356781945,124.98298617399332,0.0
26059,26059,TARGET_1,TARGET_4,MODE_S,UF11,127.06353391921692,124.97212377919438,0.0
26060,26060,TARGET_1,TARGET_4,MODE_S,UF11,127.09164381437515,124.9616097109121,0.0
26061,26061,TARGET_1,TARGET_4,MODE_S,UF11,127.11861224368366,124.950361424162,0.0
26062,26062,TARGET_1,TARGET_4,MODE_S,UF11,127.14615827857324,124.93948731784066,0.0
26063,26063,TARGET_1,TARGET_4,MODE_S,UF11,127.17419946313792,124.92901309209238,0.0
26064,26064,TARGET_1,TARGET_4,MODE_S,UF11,127.20175448432308,124.91814836196289,0.0
26065,26065,TARGET_1,TARGET_4,MODE_S,UF11,127.22874182986322,124.90691902657758,0.0
26066,26066,TARGET_1,TARGET_4,MODE_S,UF11,127.2568782394492,124.89643301894138,0.0
26067,26067,TARGET_1,TARGET_4,MODE_S,UF11,127.28436493788234,124.88560814677622,0.0
26068,26068,TARGET_1,TARGET_4,MODE_S,UF11,127.31136643615133,124.87439299821786,0.0
26069,26069,TARGET_1,TARGET_4,MODE_S,UF11,127.339516058292,124.86392098350537,0.0
26070,26070,TARGET_1,TARGET_4,MODE_S,UF11,127.36709845560584,124.85308444570143,0.0
26071,26071,TARGET_1,TARGET_4,MODE_S,UF11,127.39460333424647,124.84227829584815,0.0
26072,26072,TARGET_1,TARGET_4,MODE_S,UF11,127.42219482605846,124.83145112894137,0.0
26073,26073,TARGET_1,TARGET_4,MODE_S,UF11,127.44979086608967,124.82062865034851,0.0
26074,26074,TARGET_1,TARGET_4,MODE_S,UF11,127.47739145138637,124.80981085779678,0.0
26075,26075,TARGET_1,TARGET_4,MODE_S,UF11,127.50491446309042,124.7990233940302,0.0
26076,26076,TARGET_1,TARGET_4,MODE_S,UF11,127.5325241193006,124.78821495423334,0.0
26077,26077,TARGET_1,TARGET_4,MODE_S,UF11,127.56013831193505,124.77741119366989,0.0
26078,26078,TARGET_1,TARGET_4,MODE_S,UF11,127.58832727565643,124.76698101083014,0.0
26079,26079,TARGET_1,TARGET_4,MODE_S,UF11,127.61529813580343,124.7558432962045,0.0
26080,26080,TARGET_1,TARGET_4,MODE_S,UF11,127.6429259093116,124.74505354723706,0.0
26081,26081,TARGET_1,TARGET_4,MODE_S,UF11,127.67112798127063,124.73463727434566,0.0
26082,26082,TARGET_1,TARGET_4,MODE_S,UF11,127.69819502737698,124.72348805752326,0.0
26083,26083,TARGET_1,TARGET_4,MODE_S,UF11,127.72575416430314,124.71273785741504,0.0
26084,26084,TARGET_1,TARGET_4,MODE_S,UF11,127.7540515306266,124.7023099409668,0.0
26085,26085,TARGET_1,TARGET_4,MODE_S,UF11,127.78161952080592,124.69156900870613,0.0
26086,26086,TARGET_1,TARGET_4,MODE_S,UF11,127.80870523168598,124.68043855532379,0.0
26087,26087,TARGET_1,TARGET_4,MODE_S,UF11,127.8368512084446,124.67007554819254,0.0
26088,26088,TARGET_1,TARGET_4,MODE_S,UF11,127.86459717623171,124.65929755718302,0.0
26089,26089,TARGET_1,TARGET_4,MODE_S,UF11,127.89161459693126,124.64820663294553,0.0
26090,26090,TARGET_1,TARGET_4,MODE_S,UF11,127.91985584830057,124.63783197826243,0.0
26091,26091,TARGET_1,TARGET_4,MODE_S,UF11,127.94745076960311,124.62711886550117,0.0
26092,26092,TARGET_1,TARGET_4,MODE_S,UF11,127.97521475695983,124.61635950622511,0.0
26093,26093,TARGET_1,TARGET_4,MODE_S,UF11,128.00281863912218,124.60565565686645,0.0
26094,26094,TARGET_1,TARGET_4,MODE_S,UF11,128.03050930539956,124.5949310147602,0.0
26095,26095,TARGET_1,TARGET_4,MODE_S,UF11,128.05868974610817,124.58460476345758,0.0
26096,26096,TARGET_1,TARGET_4,MODE_S,UF11,128.0859040864372,124.57349564367405,0.0
26097,26097,TARGET_1,TARGET_4,MODE_S,UF11,128.1135258448927,124.56281028174547,0.0
26098,26098,TARGET_1,TARGET_4,MODE_S,UF11,128.1418015764177,124.55247242695282,0.0
26099,26099,TARGET_1,TARGET_4,MODE_S,UF11,128.16943209689276,124.54179625693568,0.0
26100,26100,TARGET_1,TARGET_4,MODE_S,UF11,128.19666497881292,124.53070582527725,0.0
26101,26101,TARGET_1,TARGET_4,MODE_S,UF11,128.22487126435337,124.52040707739965,0.0
26102,26102,TARGET_1,TARGET_4,MODE_S,UF11,128.2525975448451,124.50971942272895,0.0
26103,26103,TARGET_1,TARGET_4,MODE_S,UF11,128.28032828598464,124.49903638845093,0.0
26104,26104,TARGET_1,TARGET_4,MODE_S,UF11,128.30806348488002,124.48835797231257,0.0
26105,26105,TARGET_1,TARGET_4,MODE_S,UF11,128.33580313864093,124.4776841720612,0.0
26106,26106,TARGET_1,TARGET_4,MODE_S,UF11,128.36346479917873,124.46704024613557,0.0
26107,26107,TARGET_1,TARGET_4,MODE_S,UF11,128.3912133434761,124.4563756585952,0.0
26108,26108,TARGET_1,TARGET_4,MODE_S,UF11,128.41896633398818,124.44571568019477,0.0
26109,26109,TARGET_1,TARGET_4,MODE_S,UF11,128.44672376783305,124.43506030868441,0.0
26110,26110,TARGET_1,TARGET_4,MODE_S,UF11,128.47496847635338,124.42480262042811,0.0
26111,26111,TARGET_1,TARGET_4,MODE_S,UF11,128.50216945623916,124.41378857658545,0.0
26112,26112,TARGET_1,TARGET_4,MODE_S,UF11,128.5299401923147,124.4031469999771,0.0
26113,26113,TARGET_1,TARGET_4,MODE_S,UF11,128.55828022200672,124.39287779028884,0.0
26114,26114,TARGET_1,TARGET_4,MODE_S,UF11,128.58541242788775,124.3819028006985,0.0
26115,26115,TARGET_1,TARGET_4,MODE_S,UF11,128.61319644037312,124.37127499880656,0.0
26116,26116,TARGET_1,TARGET_4,MODE_S,UF11,128.6415492789558,124.36101945887975,0.0
26117,26117,TARGET_1,TARGET_4,MODE_S,UF11,128.6693419820355,124.35040080424298,0.0
26118,26118,TARGET_1,TARGET_4,MODE_S,UF11,128.69649243472028,124.33944424471055,0.0
26119,26119,TARGET_1,TARGET_4,MODE_S,UF11,128.7248580568648,124.32920235410303,0.0
26120,26120,TARGET_1,TARGET_4,MODE_S,UF11,128.7526639935656,124.31859744047408,0.0
26121,26121,TARGET_1,TARGET_4,MODE_S,UF11,128.7799107005437,124.30762960039831,0.0
26122,26122,TARGET_1,TARGET_4,MODE_S,UF11,128.80820647866344,124.297426415571,0.0
26123,26123,TARGET_1,TARGET_4,MODE_S,UF11,128.8361082460969,124.28681017021842,0.0
26124,26124,TARGET_1,TARGET_4,MODE_S,UF11,128.86384916837613,124.27624860327306,0.0
26125,26125,TARGET_1,TARGET_4,MODE_S,UF11,128.8916771110144,124.26566655471191,0.0
26126,26126,TARGET_1,TARGET_4,MODE_S,UF11,128.91942679441297,124.25511409094544,0.0
26127,26127,TARGET_1,TARGET_4,MODE_S,UF11,128.94734617761625,124.24451616157373,0.0
26128,26128,TARGET_1,TARGET_4,MODE_S,UF11,128.9751046211632,124.23397280422675,0.0
26129,26129,TARGET_1,TARGET_4,MODE_S,UF11,129.00295011525904,124.22340900503988,0.0
26130,26130,TARGET_1,TARGET_4,MODE_S,UF11,129.03071729727768,124.21287473306678,0.0
26131,26131,TARGET_1,TARGET_4,MODE_S,UF11,129.05921636985096,124.20266225587633,0.0
26132,26132,TARGET_1,TARGET_4,MODE_S,UF11,129.0864301702158,124.19176990045992,0.0
26133,26133,TARGET_1,TARGET_4,MODE_S,UF11,129.11429317039224,124.18122431493009,0.0
26134,26134,TARGET_1,TARGET_4,MODE_S,UF11,129.14263946892208,124.17107527143817,0.0
26135,26135,TARGET_1,TARGET_4,MODE_S,UF11,129.17003228400154,124.16014679425372,0.0
26136,26136,TARGET_1,TARGET_4,MODE_S,UF11,129.19782563433486,124.14963974927335,0.0
26137,26137,TARGET_1,TARGET_4,MODE_S,UF11,129.226267302124,124.13947931374024,0.0
26138,26138,TARGET_1,TARGET_4,MODE_S,UF11,129.25406919416503,124.12898128523081,0.0
26139,26139,TARGET_1,TARGET_4,MODE_S,UF11,129.2814800967254,124.11807115026869,0.0
26140,26140,TARGET_1,TARGET_4,MODE_S,UF11,129.30985158405375,124.10794907973634,0.0
26141,26141,TARGET_1,TARGET_4,MODE_S,UF11,129.33774930889277,124.09743978097005,0.0
26142,26142,TARGET_1,TARGET_4,MODE_S,UF11,129.3650081165692,124.08659303292164,0.0
26143,26143,TARGET_1,TARGET_4,MODE_S,UF11,129.39355780428176,124.0764347802638,0.0
26144,26144,TARGET_1,TARGET_4,MODE_S,UF11,129.4213857298708,124.06596387196635,0.0
26145,26145,TARGET_1,TARGET_4,MODE_S,UF11,129.4493008256128,124.05547267985263,0.0
26146,26146,TARGET_1,TARGET_4,MODE_S,UF11,129.4771373998128,124.04501078587087,0.0
26147,26147,TARGET_1,TARGET_4,MODE_S,UF11,129.50514402910792,124.03450386576853,0.0
26148,26148,TARGET_1,TARGET_4,MODE_S,UF11,129.53354879447258,124.02441758851073,0.0
26149,26149,TARGET_1,TARGET_4,MODE_S,UF11,129.56148106474393,124.0139444337003,0.0
26150,26150,TARGET_1,TARGET_4,MODE_S,UF11,129.58877552087603,124.00313398839403,0.0
26151,26151,TARGET_1,TARGET_4,MODE_S,UF11,129.61735858383324,123.99301166748573,0.0
26152,26152,TARGET_1,TARGET_4,MODE_S,UF11,129.64522090628714,123.9825767536132,0.0
26153,26153,TARGET_1,TARGET_4,MODE_S,UF11,129.67261167123922,123.97175520428654,0.0
26154,26154,TARGET_1,TARGET_4,MODE_S,UF11,129.7010413846011,123.96169569932701,0.0
26155,26155,TARGET_1,TARGET_4,MODE_S,UF11,129.7290825065837,123.95122491248596,0.0
26156,26156,TARGET_1,TARGET_4,MODE_S,UF11,129.75696203630082,123.94080795953789,0.0
26157,26157,TARGET_1,TARGET_4,MODE_S,UF11,129.7849288249217,123.93037084028859,0.0
26158,26158,TARGET_1,TARGET_4,MODE_S,UF11,129.8128169365414,123.91996284858513,0.0
26159,26159,TARGET_1,TARGET_4,MODE_S,UF11,129.84087531378555,123.90951009200194,0.0
26160,26160,TARGET_1,TARGET_4,MODE_S,UF11,129.86877200636033,123.89911106466788,0.0
26161,26161,TARGET_1,TARGET_4,MODE_S,UF11,129.89675598736096,123.88869191007453,0.0
26162,26162,TARGET_1,TARGET_4,MODE_S,UF11,129.92474426205348,123.87827724410722,0.0
26163,26163,TARGET_1,TARGET_4,MODE_S,UF11,129.95329410984544,123.86823315081355,0.0
26164,26164,TARGET_1,TARGET_4,MODE_S,UF11,129.98073368141914,123.85746136920272,0.0
26165,26165,TARGET_1,TARGET_4,MODE_S,UF11,130.00865176783424,123.84708470227612,0.0
26166,26166,TARGET_1,TARGET_4,MODE_S,UF11,130.0372970721862,123.83702940570673,0.0
26167,26167,TARGET_1,TARGET_4,MODE_S,UF11,130.0646668709454,123.82629568884488,0.0
26168,26168,TARGET_1,TARGET_4,MODE_S,UF11,130.09268083950764,123.81590789628864,0.0
26169,26169,TARGET_1,TARGET_4,MODE_S,UF11,130.12117236806623,123.80591495631293,0.0
26170,26170,TARGET_1,TARGET_4,MODE_S,UF11,130.14927782469638,123.79551157453623,0.0
26171,26171,TARGET_1,TARGET_4,MODE_S,UF11,130.17666526685957,123.78479582376261,0.0
26172,26172,TARGET_1,TARGET_4,MODE_S,UF11,130.20525223338726,123.7747916760214,0.0
26173,26173,TARGET_1,TARGET_4,MODE_S,UF11,130.23320425256378,123.76445063221618,0.0
26174,26174,TARGET_1,TARGET_4,MODE_S,UF11,130.260771171677,123.75369943948323,0.0
26175,26175,TARGET_1,TARGET_4,MODE_S,UF11,130.28928731576516,123.74373300222062,0.0
26176,26176,TARGET_1,TARGET_4,MODE_S,UF11,130.3173352313881,123.73338087489255,0.0
26177,26177,TARGET_1,TARGET_4,MODE_S,UF11,130.3453042262743,123.7230576070257,0.0
26178,26178,TARGET_1,TARGET_4,MODE_S,UF11,130.37344381694456,123.71268998456615,0.0
26179,26179,TARGET_1,TARGET_4,MODE_S,UF11,130.40142128826662,123.70237559742176,0.0
26180,26180,TARGET_1,TARGET_4,MODE_S,UF11,130.42948618682823,123.69204126709236,0.0
26181,26181,TARGET_1,TARGET_4,MODE_S,UF11,130.4574721136739,123.68173574009613,0.0
26182,26182,TARGET_1,TARGET_4,MODE_S,UF11,130.48562870538657,123.67138594438325,0.0
26183,26183,TARGET_1,TARGET_4,MODE_S,UF11,130.5136230868257,123.66108928058054,0.0
26184,26184,TARGET_1,TARGET_4,MODE_S,UF11,130.5422590566365,123.65113807085982,0.0
26185,26185,TARGET_1,TARGET_4,MODE_S,UF11,130.5697077397357,123.64048489096906,0.0
26186,26186,TARGET_1,TARGET_4,MODE_S,UF11,130.5978812886718,123.63015288679102,0.0
26187,26187,TARGET_1,TARGET_4,MODE_S,UF11,130.62644621974528,123.62023916562988,0.0
26188,26188,TARGET_1,TARGET_4,MODE_S,UF11,130.65454480330948,123.60994028902877,0.0
26189,26189,TARGET_1,TARGET_4,MODE_S,UF11,130.68201092992868,123.5993049193742,0.0
26190,26190,TARGET_1,TARGET_4,MODE_S,UF11,130.7107546265417,123.58935582104071,0.0
26191,26191,TARGET_1,TARGET_4,MODE_S,UF11,130.73878254844664,123.57909446411048,0.0
26192,26192,TARGET_1,TARGET_4,MODE_S,UF11,130.76634504875477,123.56844819955181,0.0
26193,26193,TARGET_1,TARGET_4,MODE_S,UF11,130.7949342965545,123.55856072989651,0.0
26194,26194,TARGET_1,TARGET_4,MODE_S,UF11,130.8231414792123,123.54826416813474,0.0
26195,26195,TARGET_1,TARGET_4,MODE_S,UF11,130.85118618109658,123.53802042958682,0.0
26196,26196,TARGET_1,TARGET_4,MODE_S,UF11,130.8793184256397,123.5277569012518,0.0
26197,26197,TARGET_1,TARGET_4,MODE_S,UF11,130.90745486808615,123.51749778454692,0.0
26198,26198,TARGET_1,TARGET_4,MODE_S,UF11,130.93559550572948,123.50724307728571,0.0
26199,26199,TARGET_1,TARGET_4,MODE_S,UF11,130.96365694439814,123.49701692226512,0.0
26200,26200,TARGET_1,TARGET_4,MODE_S,UF11,130.99180595445654,123.48677101562353,0.0
26201,26201,TARGET_1,TARGET_4,MODE_S,UF11,131.02051074961506,123.47689427223537,0.0
26202,26202,TARGET_1,TARGET_4,MODE_S,UF11,131.04866798212794,123.46665713391137,0.0
26203,26203,TARGET_1,TARGET_4,MODE_S,UF11,131.07619466554556,123.45608380254225,0.0
26204,26204,TARGET_1,TARGET_4,MODE_S,UF11,131.104911549339,123.44622013723819,0.0
26205,26205,TARGET_1,TARGET_4,MODE_S,UF11,131.13308130917994,123.43599617619721,0.0
26206,26206,TARGET_1,TARGET_4,MODE_S,UF11,131.1607043890814,123.42541202334696,0.0
26207,26207,TARGET_1,TARGET_4,MODE_S,UF11,131.1893498773814,123.41558547949043,0.0
26208,26208,TARGET_1,TARGET_4,MODE_S,UF11,131.2175321403737,123.4053746761472,0.0
26209,26209,TARGET_1,TARGET_4,MODE_S,UF11,131.24571856898802,123.39516825823942,0.0
26210,26210,TARGET_1,TARGET_4,MODE_S,UF11,131.2739091605411,123.38496622358979,0.0
26211,26211,TARGET_1,TARGET_4,MODE_S,UF11,131.3020204033434,123.37479257510225,0.0
26212,26212,TARGET_1,TARGET_4,MODE_S,UF11,131.3302193029464,123.36459928880376,0.0
26213,26213,TARGET_1,TARGET_4,MODE_S,UF11,131.35842235745682,123.35441037924237,0.0
26214,26214,TARGET_1,TARGET_4,MODE_S,UF11,131.38662956419876,123.34422584424361,0.0
26215,26215,TARGET_1,TARGET_4,MODE_S,UF11,131.41475737241234,123.33406964023752,0.0
26216,26216,TARGET_1,TARGET_4,MODE_S,UF11,131.44352223981977,123.32425806195582,0.0
26217,26217,TARGET_1,TARGET_4,MODE_S,UF11,131.47119250349104,123.3137224002797,0.0
26218,26218,TARGET_1,TARGET_4,MODE_S,UF11,131.49941628269684,123.30355533020567,0.0
26219,26219,TARGET_1,TARGET_4,MODE_S,UF11,131.52810954316948,123.29378065479855,0.0
26220,26220,TARGET_1,TARGET_4,MODE_S,UF11,131.55579265832426,123.28325817965478,0.0
26221,26221,TARGET_1,TARGET_4,MODE_S,UF11,131.58402883648154,123.27310418261938,0.0
26222,26222,TARGET_1,TARGET_4,MODE_S,UF11,131.61281763050283,123.26331855417024,0.0
26223,26223,TARGET_1,TARGET_4,MODE_S,UF11,131.64097829418466,123.25319709962872,0.0
26224,26224,TARGET_1,TARGET_4,MODE_S,UF11,131.66867851015294,123.24269218048221,0.0
26225,26225,TARGET_1,TARGET_4,MODE_S,UF11,131.6975628725148,123.23289564868524,0.0
26226,26226,TARGET_1,TARGET_4,MODE_S,UF11,131.72573587606183,123.22278721152819,0.0
26227,26227,TARGET_1,TARGET_4,MODE_S,UF11,131.7534488968315,123.21229544569213,0.0
26228,26228,TARGET_1,TARGET_4,MODE_S,UF11,131.78217784951042,123.20255949656841,0.0
26229,26229,TARGET_1,TARGET_4,MODE_S,UF11,131.81053051714045,123.19241644067108,0.0
26230,26230,TARGET_1,TARGET_4,MODE_S,UF11,131.8387199271898,123.18232531832338,0.0
26231,26231,TARGET_1,TARGET_4,MODE_S,UF11,131.86699712801533,123.17221473685643,0.0
26232,26232,TARGET_1,TARGET_4,MODE_S,UF11,131.89519472069483,123.1621322532583,0.0
26233,26233,TARGET_1,TARGET_4,MODE_S,UF11,131.92356384042995,123.15200657843134,0.0
26234,26234,TARGET_1,TARGET_4,MODE_S,UF11,131.95231633241607,123.14229631351706,0.0
26235,26235,TARGET_1,TARGET_4,MODE_S,UF11,131.98006320808454,123.13183947277263,0.0
26236,26236,TARGET_1,TARGET_4,MODE_S,UF11,132.00836089524782,123.12175053601084,0.0
26237,26237,TARGET_1,TARGET_4,MODE_S,UF11,132.03720894887925,123.1120293925877,0.0
26238,26238,TARGET_1,TARGET_4,MODE_S,UF11,132.06488477047935,123.10160932805024,0.0
26239,26239,TARGET_1,TARGET_4,MODE_S,UF11,132.09319471403512,123.09153334766908,0.0
26240,26240,TARGET_1,TARGET_4,MODE_S,UF11,132.12205457454866,123.08182504558897,0.0
26241,26241,TARGET_1,TARGET_4,MODE_S,UF11,132.15037253507836,123.07175766339358,0.0
26242,26242,TARGET_1,TARGET_4,MODE_S,UF11,132.17806522600492,123.06135495538773,0.0
26243,26243,TARGET_1,TARGET_4,MODE_S,UF11,132.20693687023387,123.05165947508429,0.0
26244,26244,TARGET_1,TARGET_4,MODE_S,UF11,132.2352670479778,123.04160501694327,0.0
26245,26245,TARGET_1,TARGET_4,MODE_S,UF11,132.26305619790432,123.03119168789561,0.0
26246,26246,TARGET_1,TARGET_4,MODE_S,UF11,132.29185576534934,123.02153262314044,0.0
26247,26247,TARGET_1,TARGET_4,MODE_S,UF11,132.32019813679236,123.01149106973817,0.0
26248,26248,TARGET_1,TARGET_4,MODE_S,UF11,132.3485445707659,123.00145381743097,0.0
26249,26249,TARGET_1,TARGET_4,MODE_S,UF11,132.37689506465992,122.99142086407164,0.0
26250,26250,TARGET_1,TARGET_4,MODE_S,UF11,132.40516573113754,122.98141576392912,0.0
26251,26251,TARGET_1,TARGET_4,MODE_S,UF11,132.43352432752818,122.97139139063314,0.0
26252,26252,TARGET_1,TARGET_4,MODE_S,UF11,132.46188697602793,122.96137130985443,0.0
26253,26253,TARGET_1,TARGET_4,MODE_S,UF11,132.49025367403448,122.95135551944901,0.0
26254,26254,TARGET_1,TARGET_4,MODE_S,UF11,132.51908427935956,122.94173037548184,0.0
26255,26255,TARGET_1,TARGET_4,MODE_S,UF11,132.54745891249667,122.9317231113986,0.0
26256,26256,TARGET_1,TARGET_4,MODE_S,UF11,132.57529409735434,122.92135735721612,0.0
26257,26257,TARGET_1,TARGET_4,MODE_S,UF11,132.604220301467,122.91172143287537,0.0
26258,26258,TARGET_1,TARGET_4,MODE_S,UF11,132.63252309177417,122.90175047978188,0.0
26259,26259,TARGET_1,TARGET_4,MODE_S,UF11,132.66037081589215,122.8913976631562,0.0
